[Wed Nov 25 00:00:41.748663 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Undefined index: photo in /home/jadrn001/public_html/proj3/validation.php on line 305, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637526 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Undefined index: program in /home/jadrn001/public_html/proj3/validation.php on line 362, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637582 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Undefined index: relationship in /home/jadrn001/public_html/proj3/validation.php on line 366, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637634 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Undefined index: gender in /home/jadrn001/public_html/proj3/validation.php on line 383, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637701 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Undefined index: photo in /home/jadrn001/public_html/proj3/validation.php on line 67, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637715 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Undefined index: photo in /home/jadrn001/public_html/proj3/validation.php on line 68, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637752 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home/jadrn001/public_html/proj3/validation.php on line 136, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637770 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home/jadrn001/public_html/proj3/validation.php on line 139, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637781 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home/jadrn001/public_html/proj3/validation.php on line 141, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637792 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home/jadrn001/public_html/proj3/validation.php on line 143, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637802 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home/jadrn001/public_html/proj3/validation.php on line 145, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637813 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Warning:  in_array() expects parameter 2 to be array, null given in /home/jadrn001/public_html/proj3/validation.php on line 147, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637831 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Undefined index: relationship in /home/jadrn001/public_html/proj3/validation.php on line 166, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637848 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Undefined index: relationship in /home/jadrn001/public_html/proj3/validation.php on line 175, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637857 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Undefined index: relationship in /home/jadrn001/public_html/proj3/validation.php on line 184, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637868 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant address1 - assumed 'address1' in /home/jadrn001/public_html/proj3/validation.php on line 201, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637879 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant address2 - assumed 'address2' in /home/jadrn001/public_html/proj3/validation.php on line 204, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637889 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant city - assumed 'city' in /home/jadrn001/public_html/proj3/validation.php on line 207, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637899 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 212, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637911 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 213, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637921 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 214, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637932 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 215, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637943 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 216, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637954 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 217, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637964 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 218, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637975 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 219, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637986 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 220, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.637996 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 221, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638012 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 222, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638023 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 223, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638034 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 224, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638045 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 225, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638056 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 226, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638071 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 227, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638083 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 228, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
